source_id,candidate_id,formula,surface,facet,reaction,adsorbate,site,reaction_energy,source,fallback_used,dG_H
UmVhY3Rpb246MzcxMjkx,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,H2(g) + 2* -> 2H*,H,hollow,-1.91931713711341,Catalysis-Hub,False,-1.91931713711341
UmVhY3Rpb246MzYxMjIz,Bi6Hf6|BiHf|101,Bi6Hf6,BiHf,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,bridge,-1.7744991043470009,Catalysis-Hub,False,-1.7744991043470009
UmVhY3Rpb246MzY5NTA1,Ga6In6|GaIn|101,Ga6In6,GaIn,101,C2H2(g) + 4* -> 2C* + 2H*,H,bridge-tilt,4.507128314399722,Catalysis-Hub,False,4.507128314399722
UmVhY3Rpb246MzcwNDY3,Fe6Ru6|FeRu|101,Fe6Ru6,FeRu,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-5.301654599870062,Catalysis-Hub,False,-5.301654599870062
UmVhY3Rpb246MzcwNTU0,Ag6Zr6|AgZr|101,Ag6Zr6,AgZr,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,-7.29915956706941,Catalysis-Hub,False,-7.29915956706941
UmVhY3Rpb246MzcwNzI4,Al6Re6|AlRe|101,Al6Re6,AlRe,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,-5.9255542160583445,Catalysis-Hub,False,-5.9255542160583445
UmVhY3Rpb246MzcwNzg2,Ga6W6|GaW|101,Ga6W6,GaW,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,-6.345009534460814,Catalysis-Hub,False,-6.345009534460814
UmVhY3Rpb246MzcwOTAy,Ir6Y6|IrY|101,Ir6Y6,IrY,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow-tilt,-8.03998459466061,Catalysis-Hub,False,-8.03998459466061
UmVhY3Rpb246MzcwOTg5,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-12.209993114870713,Catalysis-Hub,False,-12.209993114870713
UmVhY3Rpb246MzcxMDQ3,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-10.074695958782513,Catalysis-Hub,False,-10.074695958782513
UmVhY3Rpb246MzcxMjA1,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-9.639840357057665,Catalysis-Hub,False,-9.639840357057665
UmVhY3Rpb246MzcxMjky,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,NH3(g) + 4* -> 3H* + N*,H,hollow,-5.182215672715017,Catalysis-Hub,False,-5.182215672715017
UmVhY3Rpb246MzcxMzU0,Cd6Ni6|CdNi|101,Cd6Ni6,CdNi,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,-3.3349700624687557,Catalysis-Hub,False,-3.3349700624687557
UmVhY3Rpb246MzcxNjI3,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,0.9119015013633316,Catalysis-Hub,False,0.9119015013633316
UmVhY3Rpb246MzYxMjI0,Bi6Hf6|BiHf|101,Bi6Hf6,BiHf,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,bridge,-0.9036522339341673,Catalysis-Hub,False,-0.9036522339341673
UmVhY3Rpb246MzY5ODM0,La6Zr6|LaZr|101,La6Zr6,LaZr,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,hollow,-8.964534219341886,Catalysis-Hub,False,-8.964534219341886
UmVhY3Rpb246MzcwNDY4,Fe6Ru6|FeRu|101,Fe6Ru6,FeRu,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-8.805408577178241,Catalysis-Hub,False,-8.805408577178241
UmVhY3Rpb246MzcwNTU1,Ag6Zr6|AgZr|101,Ag6Zr6,AgZr,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,-12.583218197867609,Catalysis-Hub,False,-12.583218197867609
UmVhY3Rpb246MzcwNzI5,Al6Re6|AlRe|101,Al6Re6,AlRe,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,-9.661411229650184,Catalysis-Hub,False,-9.661411229650184
UmVhY3Rpb246MzcwNzg3,Ga6W6|GaW|101,Ga6W6,GaW,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,-10.182202965754186,Catalysis-Hub,False,-10.182202965754186
UmVhY3Rpb246MzcwOTAz,Ir6Y6|IrY|101,Ir6Y6,IrY,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow-tilt,-13.378471163256108,Catalysis-Hub,False,-13.378471163256108
UmVhY3Rpb246MzcwOTkw,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-22.241331951072425,Catalysis-Hub,False,-22.241331951072425
UmVhY3Rpb246MzcxMDQ4,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-18.059508384087167,Catalysis-Hub,False,-18.059508384087167
UmVhY3Rpb246MzcxMjA2,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-17.702557613751196,Catalysis-Hub,False,-17.702557613751196
UmVhY3Rpb246MzcxMzU1,Cd6Ni6|CdNi|101,Cd6Ni6,CdNi,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,-4.100944939467809,Catalysis-Hub,False,-4.100944939467809
UmVhY3Rpb246MzYxMjI1,Bi6Hf6|BiHf|101,Bi6Hf6,BiHf,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,bridge,-3.5171252427676336,Catalysis-Hub,False,-3.5171252427676336
UmVhY3Rpb246MzY5NTA3,Ga6In6|GaIn|101,Ga6In6,GaIn,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,bridge-tilt,7.900042706112458,Catalysis-Hub,False,7.900042706112458
UmVhY3Rpb246MzY5ODM1,La6Zr6|LaZr|101,La6Zr6,LaZr,101,H2O(g) + 3* -> 2H* + O*,H,hollow,-4.9797387586860395,Catalysis-Hub,False,-4.9797387586860395
UmVhY3Rpb246MzcwNzMw,Al6Re6|AlRe|101,Al6Re6,AlRe,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,bridge,-1.2285269055969366,Catalysis-Hub,False,-1.2285269055969366
UmVhY3Rpb246MzcwNzg4,Ga6W6|GaW|101,Ga6W6,GaW,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,bridge,-1.0153356446021462,Catalysis-Hub,False,-1.0153356446021462
UmVhY3Rpb246MzcwOTA0,Ir6Y6|IrY|101,Ir6Y6,IrY,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow-tilt,-4.507214710596145,Catalysis-Hub,False,-4.507214710596145
UmVhY3Rpb246MzcwOTkx,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-7.76690706461477,Catalysis-Hub,False,-7.76690706461477
UmVhY3Rpb246MzcxMDQ5,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-4.906388704642723,Catalysis-Hub,False,-4.906388704642723
UmVhY3Rpb246MzcxMjA3,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-3.9128459763956016,Catalysis-Hub,False,-3.9128459763956016
UmVhY3Rpb246MzcxMjk0,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,-6.365988287209461,Catalysis-Hub,False,-6.365988287209461
UmVhY3Rpb246MzcxNjI5,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-3.4271891704713653,Catalysis-Hub,False,-3.4271891704713653
UmVhY3Rpb246MzYxMjI2,Bi6Hf6|BiHf|101,Bi6Hf6,BiHf,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,bridge,-1.519298093052953,Catalysis-Hub,False,-1.519298093052953
UmVhY3Rpb246MzY5NTA4,Ga6In6|GaIn|101,Ga6In6,GaIn,101,H2(g) + 2* -> 2H*,H,bridge-tilt,1.2946485274897555,Catalysis-Hub,False,1.2946485274897555
UmVhY3Rpb246MzcwNDcw,Fe6Ru6|FeRu|101,Fe6Ru6,FeRu,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-3.0590230924116213,Catalysis-Hub,False,-3.0590230924116213
UmVhY3Rpb246MzcwNTU3,Ag6Zr6|AgZr|101,Ag6Zr6,AgZr,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-4.309120461910311,Catalysis-Hub,False,-4.309120461910311
UmVhY3Rpb246MzcwNjcz,Nb6Ta6|NbTa|101,Nb6Ta6,NbTa,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-6.140454623311484,Catalysis-Hub,False,-6.140454623311484
UmVhY3Rpb246MzcwNzMx,Al6Re6|AlRe|101,Al6Re6,AlRe,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-2.4532682993066146,Catalysis-Hub,False,-2.4532682993066146
UmVhY3Rpb246MzcwNzg5,Ga6W6|GaW|101,Ga6W6,GaW,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-2.969706214613211,Catalysis-Hub,False,-2.969706214613211
UmVhY3Rpb246MzcwOTA1,Ir6Y6|IrY|101,Ir6Y6,IrY,101,H2S(g) + 3* -> 2H* + S*,H,hollow-tilt,-3.7785270485054525,Catalysis-Hub,False,-3.7785270485054525
UmVhY3Rpb246MzcwOTky,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-5.257942913112743,Catalysis-Hub,False,-5.257942913112743
UmVhY3Rpb246MzcxMDUw,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-4.0660452514983945,Catalysis-Hub,False,-4.0660452514983945
UmVhY3Rpb246MzcxMjA4,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-3.9219103606063754,Catalysis-Hub,False,-3.9219103606063754
UmVhY3Rpb246MzcxMzU3,Cd6Ni6|CdNi|101,Cd6Ni6,CdNi,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-2.1194650287051218,Catalysis-Hub,False,-2.1194650287051218
UmVhY3Rpb246MzcxNjMw,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-4.916899101668605,Catalysis-Hub,False,-4.916899101668605
UmVhY3Rpb246MzYxMjI3,Bi6Tc6|BiTc|101,Bi6Tc6,BiTc,101,NH2(g) + 3* -> 2H* + N*,H,bridge,-3.161448646274323,Catalysis-Hub,False,-3.161448646274323
UmVhY3Rpb246MzY5NTA5,Ga6In6|GaIn|101,Ga6In6,GaIn,101,NH3(g) + 4* -> 3H* + N*,H,bridge-tilt,3.8514113796871356,Catalysis-Hub,False,3.8514113796871356
UmVhY3Rpb246MzY5ODM3,La6Zr6|LaZr|101,La6Zr6,LaZr,101,NCH(g) + 3* -> C* + H* + N*,H,hollow,-4.711430976204042,Catalysis-Hub,False,-4.711430976204042
UmVhY3Rpb246MzcwNDcx,Fe6Ru6|FeRu|101,Fe6Ru6,FeRu,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-7.972333556774174,Catalysis-Hub,False,-7.972333556774174
UmVhY3Rpb246MzcwNTU4,Ag6Zr6|AgZr|101,Ag6Zr6,AgZr,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,-11.118215114665873,Catalysis-Hub,False,-11.118215114665873
UmVhY3Rpb246MzcwNzMy,Al6Re6|AlRe|101,Al6Re6,AlRe,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,-8.46289684785188,Catalysis-Hub,False,-8.46289684785188
UmVhY3Rpb246MzcwNzkw,Ga6W6|GaW|101,Ga6W6,GaW,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,-8.98260012875653,Catalysis-Hub,False,-8.98260012875653
UmVhY3Rpb246MzcwOTA2,Ir6Y6|IrY|101,Ir6Y6,IrY,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow-tilt,-11.582006485356032,Catalysis-Hub,False,-11.582006485356032
UmVhY3Rpb246MzcwOTkz,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-18.599006042370092,Catalysis-Hub,False,-18.599006042370092
UmVhY3Rpb246MzcxMDUx,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-15.164663951727562,Catalysis-Hub,False,-15.164663951727562
UmVhY3Rpb246MzcxMjA5,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-14.860917151252579,Catalysis-Hub,False,-14.860917151252579
UmVhY3Rpb246MzcxMjk2,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-10.772231212265297,Catalysis-Hub,False,-10.772231212265297
UmVhY3Rpb246MzcxMzU4,Cd6Ni6|CdNi|101,Cd6Ni6,CdNi,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,-4.209096312564725,Catalysis-Hub,False,-4.209096312564725
UmVhY3Rpb246MzcxNjMx,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-0.39246761261847496,Catalysis-Hub,False,-0.39246761261847496
UmVhY3Rpb246MzY5ODM4,La6Zr6|LaZr|101,La6Zr6,LaZr,101,C2H2(g) + 4* -> 2C* + 2H*,H,hollow,-3.873692468819229,Catalysis-Hub,False,-3.873692468819229
UmVhY3Rpb246MzcwNzMz,Al6Re6|AlRe|101,Al6Re6,AlRe,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,bridge,-1.683925877437673,Catalysis-Hub,False,-1.683925877437673
UmVhY3Rpb246MzcwNzkx,Ga6W6|GaW|101,Ga6W6,GaW,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,bridge,-1.5688056685463607,Catalysis-Hub,False,-1.5688056685463607
UmVhY3Rpb246MzcwOTA3,Ir6Y6|IrY|101,Ir6Y6,IrY,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,hollow-tilt,-4.771392349135226,Catalysis-Hub,False,-4.771392349135226
UmVhY3Rpb246MzcwOTk0,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,hollow,-7.186353278353295,Catalysis-Hub,False,-7.186353278353295
UmVhY3Rpb246MzcxMDUy,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,hollow,-4.521752936512371,Catalysis-Hub,False,-4.521752936512371
UmVhY3Rpb246MzcxMjEw,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,hollow,-3.7657269492370915,Catalysis-Hub,False,-3.7657269492370915
UmVhY3Rpb246MzcxMjk3,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-19.83306815186552,Catalysis-Hub,False,-19.83306815186552
UmVhY3Rpb246MzcxNjMy,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-2.6797230685168643,Catalysis-Hub,False,-2.6797230685168643
UmVhY3Rpb246MzY5NTEx,Ga6In6|GaIn|101,Ga6In6,GaIn,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,bridge-tilt,10.767421192205234,Catalysis-Hub,False,10.767421192205234
UmVhY3Rpb246MzcwNzM0,Al6Re6|AlRe|101,Al6Re6,AlRe,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,bridge,-0.8333474065187829,Catalysis-Hub,False,-0.8333474065187829
UmVhY3Rpb246MzcwNzky,Ga6W6|GaW|101,Ga6W6,GaW,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,bridge,-0.08666907342956165,Catalysis-Hub,False,-0.08666907342956165
UmVhY3Rpb246MzcwOTA4,Ir6Y6|IrY|101,Ir6Y6,IrY,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,hollow-tilt,-5.683021600715051,Catalysis-Hub,False,-5.683021600715051
UmVhY3Rpb246MzcwOTk1,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,hollow,-9.033527594543898,Catalysis-Hub,False,-9.033527594543898
UmVhY3Rpb246MzcxMDUz,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,hollow,-4.896224572476399,Catalysis-Hub,False,-4.896224572476399
UmVhY3Rpb246MzcxMjEx,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,hollow,-3.528307488817859,Catalysis-Hub,False,-3.528307488817859
UmVhY3Rpb246MzcxMjk4,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-7.703933527801837,Catalysis-Hub,False,-7.703933527801837
UmVhY3Rpb246MzcxNjMz,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-4.961126444168258,Catalysis-Hub,False,-4.961126444168258
UmVhY3Rpb246MzY5ODQw,La6Zr6|LaZr|101,La6Zr6,LaZr,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,hollow,-3.534975638917217,Catalysis-Hub,False,-3.534975638917217
UmVhY3Rpb246MzcwNzM1,Al6Re6|AlRe|101,Al6Re6,AlRe,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,bridge,-1.2423011721471084,Catalysis-Hub,False,-1.2423011721471084
UmVhY3Rpb246MzcwNzkz,Ga6W6|GaW|101,Ga6W6,GaW,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,bridge,0.01863816585000677,Catalysis-Hub,False,0.01863816585000677
UmVhY3Rpb246MzcwOTA5,Ir6Y6|IrY|101,Ir6Y6,IrY,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow-tilt,-5.962617209348082,Catalysis-Hub,False,-5.962617209348082
UmVhY3Rpb246MzcwOTk2,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow,-11.525429800174152,Catalysis-Hub,False,-11.525429800174152
UmVhY3Rpb246MzcxMDU0,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow,-7.085061487035546,Catalysis-Hub,False,-7.085061487035546
UmVhY3Rpb246MzcxMjEy,Rh6Zr6|RhZr|101,Rh6Zr6,RhZr,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow,-5.754871354547049,Catalysis-Hub,False,-5.754871354547049
UmVhY3Rpb246MzcxMjk5,Cr6Zr6|CrZr|101,Cr6Zr6,CrZr,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-5.556833569908008,Catalysis-Hub,False,-5.556833569908008
UmVhY3Rpb246MzcxNjM0,Ir6Ni6|IrNi|101,Ir6Ni6,IrNi,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,hollow,-2.329944674958483,Catalysis-Hub,False,-2.329944674958483
UmVhY3Rpb246MzYxMjMx,Bi6Tc6|BiTc|101,Bi6Tc6,BiTc,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,bridge,0.7016204980296834,Catalysis-Hub,False,0.7016204980296834
UmVhY3Rpb246MzY5NTEz,Ga6In6|GaIn|101,Ga6In6,GaIn,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge-tilt,-1.9191146842506441,Catalysis-Hub,False,-1.9191146842506441
UmVhY3Rpb246MzY5ODQx,La6Zr6|LaZr|101,La6Zr6,LaZr,101,H2(g) + 2* -> 2H*,H,hollow,-1.759549034320969,Catalysis-Hub,False,-1.759549034320969
UmVhY3Rpb246MzcwNzM2,Al6Re6|AlRe|101,Al6Re6,AlRe,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,bridge,-0.4021544572366338,Catalysis-Hub,False,-0.4021544572366338
UmVhY3Rpb246MzcwNzk0,Ga6W6|GaW|101,Ga6W6,GaW,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,bridge,0.8598733359598327,Catalysis-Hub,False,0.8598733359598327
UmVhY3Rpb246MzcwOTEw,Ir6Y6|IrY|101,Ir6Y6,IrY,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,hollow-tilt,-4.524520198335836,Catalysis-Hub,False,-4.524520198335836
UmVhY3Rpb246MzcwOTk3,Sc6Ta6|ScTa|101,Sc6Ta6,ScTa,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,hollow,-8.241471558359649,Catalysis-Hub,False,-8.241471558359649
UmVhY3Rpb246MzcxMDU1,Al6Zr6|AlZr|101,Al6Zr6,AlZr,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,hollow,-4.5485847215637705,Catalysis-Hub,False,-4.5485847215637705
UmVhY3Rpb246Mzc2MDM1,Fe6Hg6|FeHg|101,Fe6Hg6,FeHg,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,bridge,5.727094654393454,Catalysis-Hub,False,5.727094654393454
UmVhY3Rpb246Mzc2MjU3,In6Sn6|InSn|101,In6Sn6,InSn,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,top,10.910444633523753,Catalysis-Hub,False,10.910444633523753
UmVhY3Rpb246Mzc2NDQz,Cu6Ir6|CuIr|101,Cu6Ir6,CuIr,101,CH3* + * -> CH2* + H*,H,bridge,-0.17808599009731552,Catalysis-Hub,False,-0.17808599009731552
UmVhY3Rpb246Mzc2Njgy,Ga6Pd6|GaPd|101,Ga6Pd6,GaPd,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow,8.471704900010536,Catalysis-Hub,False,8.471704900010536
UmVhY3Rpb246Mzc2ODIz,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,C2H2(g) + 4* -> 2C* + 2H*,H,bridge,-1.7491968714085147,Catalysis-Hub,False,-1.7491968714085147
UmVhY3Rpb246Mzc2OTQ0,Ga6Sn6|GaSn|101,Ga6Sn6,GaSn,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,top,11.17774845200563,Catalysis-Hub,False,11.17774845200563
UmVhY3Rpb246Mzc3MTE1,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,NH3(g) + 4* -> 3H* + N*,H,hollow,-3.8193241239288795,Catalysis-Hub,False,-3.8193241239288795
UmVhY3Rpb246MzczODQy,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,H2(g) + 2* -> 2H*,H,hollow,-1.274824762118385,Catalysis-Hub,False,-1.274824762118385
UmVhY3Rpb246Mzc0MDQ3,Ru6Zn6|RuZn|101,Ru6Zn6,RuZn,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-3.00077821351249,Catalysis-Hub,False,-3.00077821351249
UmVhY3Rpb246Mzc1MjAx,Al6Fe6|AlFe|101,Al6Fe6,AlFe,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,hollow,-1.0048954536399606,Catalysis-Hub,False,-1.0048954536399606
UmVhY3Rpb246Mzc2MDM2,Fe6Hg6|FeHg|101,Fe6Hg6,FeHg,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-1.2195423869032993,Catalysis-Hub,False,-1.2195423869032993
UmVhY3Rpb246Mzc2NDQ0,Cu6Ti6|CuTi|101,Cu6Ti6,CuTi,101,NH2(g) + 3* -> 2H* + N*,H,hollow,-5.586482005382379,Catalysis-Hub,False,-5.586482005382379
UmVhY3Rpb246Mzc2Njgz,Ga6Pd6|GaPd|101,Ga6Pd6,GaPd,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,hollow,7.712234360026173,Catalysis-Hub,False,7.712234360026173
UmVhY3Rpb246MzYxNDUx,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,bridge,8.34592898590347,Catalysis-Hub,False,8.34592898590347
UmVhY3Rpb246MzcyNzQ3,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,hollow,-4.477345318291896,Catalysis-Hub,False,-4.477345318291896
UmVhY3Rpb246MzczMjE2,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,-9.16045278185743,Catalysis-Hub,False,-9.16045278185743
UmVhY3Rpb246MzczODQz,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,NH3(g) + 4* -> 3H* + N*,H,hollow,-2.5627580642223506,Catalysis-Hub,False,-2.5627580642223506
UmVhY3Rpb246Mzc0MDQ4,Ru6Zn6|RuZn|101,Ru6Zn6,RuZn,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,-6.655849254273562,Catalysis-Hub,False,-6.655849254273562
UmVhY3Rpb246Mzc0NzQx,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,NCH(g) + 3* -> C* + H* + N*,H,hollow,-2.431013196899926,Catalysis-Hub,False,-2.431013196899926
UmVhY3Rpb246Mzc1MjAy,Al6Fe6|AlFe|101,Al6Fe6,AlFe,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow,-0.9198653213675243,Catalysis-Hub,False,-0.9198653213675243
UmVhY3Rpb246Mzc1NjAx,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,NCH(g) + 3* -> C* + H* + N*,H,bridge,4.228429457008701,Catalysis-Hub,False,4.228429457008701
UmVhY3Rpb246Mzc2MDM3,Fe6Hg6|FeHg|101,Fe6Hg6,FeHg,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,bridge,1.5339272053646482,Catalysis-Hub,False,1.5339272053646482
UmVhY3Rpb246Mzc2MjU5,In6Sn6|InSn|101,In6Sn6,InSn,101,CH4(g) + 5* -> C* + 4H*,H,top,6.754627938263297,Catalysis-Hub,False,6.754627938263297
UmVhY3Rpb246Mzc2Njg0,Cr6Sn6|CrSn|101,Cr6Sn6,CrSn,101,NH2(g) + 3* -> 2H* + N*,H,bridge,-4.062542602080896,Catalysis-Hub,False,-4.062542602080896
UmVhY3Rpb246Mzc2ODI1,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,bridge,-0.9772315440990269,Catalysis-Hub,False,-0.9772315440990269
UmVhY3Rpb246Mzc3MTE3,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,-3.7503405446410625,Catalysis-Hub,False,-3.7503405446410625
